name,restaurant_url,title,text,rating
Sri-Thai,https://www.tripadvisor.com/Restaurant_Review-g187412-d1348442-Reviews-Sri_Thai-Kiel_Schleswig_Holstein.html,Fantastic!,"Having lived in Thailand my expectations for Thai cuisine are rather high - Sri Thai was spot on! I will, without a doubt be returning.",5.0
Sri-Thai,https://www.tripadvisor.com/Restaurant_Review-g187412-d1348442-Reviews-Sri_Thai-Kiel_Schleswig_Holstein.html,delicious curries,"we didn't go for the hottest possible options. we both had curries--i had massaman curry with chicken and my partner had panang curry with tofu. the portions were way too much to eat and for once we broke german custom since we saw them preparing food to be picked up, and asked if they could give us the rest, to go.  so we also had a delicious lunch the next day.",5.0
Sri-Thai,https://www.tripadvisor.com/Restaurant_Review-g187412-d1348442-Reviews-Sri_Thai-Kiel_Schleswig_Holstein.html,Nice local Thai restaurant with top service.,"The best Asian food I've tasted in a long time. Good quality ingredients, fresh and well prepared. Personal and top service.0",4.0
L'Osteria,https://www.tripadvisor.com/Restaurant_Review-g187412-d9806036-Reviews-L_Osteria-Kiel_Schleswig_Holstein.html,Pleasant and warm atmosphere.,"Good pizza, and risotto. Interesting zucchini pasta. Nice variety of wines. Good service. we went out in a good mood, everyone found what to eat and we enjoyed the time there.",4.0
L'Osteria,https://www.tripadvisor.com/Restaurant_Review-g187412-d9806036-Reviews-L_Osteria-Kiel_Schleswig_Holstein.html,Awful restaurant,"The food is mediocre at best. It took forever before the food arrived and the music was so loud, you couldn't carry a conversation. We ordered a Margherita pizza, but when it came, it had pepperoni on. We told them that we ordered a Margherita but instead of.making a new they just removed the pepperoni, so the pizza still tasted a lot like pepperoni.
This place is a tourist trap, don't go.",1.0
L'Osteria,https://www.tripadvisor.com/Restaurant_Review-g187412-d9806036-Reviews-L_Osteria-Kiel_Schleswig_Holstein.html,"Very good pizza, but too big for one person","Lots of people when we came, so we were placed at the bar where we could sit and enjoy a drink before getting our table. Everyone ordered pizza, but we found out later that two and two could share as the pizza was big😅 Would have liked to have been told that the pizzas were big when we were shown to the table or when we ordered. 
But the pizza was incredibly good, despite the fact that some leftover pizza was thrown away. Got the opportunity to take the leftovers with us, but unfortunately had to say no as we were going out for some drinks.

Can choose from a list of ingrediens what we want on the pizza - and finally a restaurant that offers tuna!!!😍",5.0
L'Osteria,https://www.tripadvisor.com/Restaurant_Review-g187412-d9806036-Reviews-L_Osteria-Kiel_Schleswig_Holstein.html,Good food but avoid the toilets!,"Service started off a bit slow but then improved very quickly and the the staff were all very friendly and helpful, so that was great. We ordered the L’Osteria Rosato Mio, beer and spezi to drink, the cocktail was lovely and fresh with a great flavour and the beer poured to perfection. For food we ordered a Rustica Pizza, Insalata Casa and Tortellini Prosciutto e Panna. All portions were very plentiful, cooked well and all tasted delicious, the salad was so big that my mother-in-law couldn’t finish it, we couldn’t fault the food at all.
The reason for 3* is because of the initial slow service but also because the toilets were in a complete state, there was faeces on the seat, on the wall, on the floor, graffiti on the walls and the hand towel dispenser didn’t work. As long as you don’t need to go to the toilet it’s brilliant, it’s such a shame as the food was really delicious.
We would still look to return in the future due to the tasty food.",3.0
L'Osteria,https://www.tripadvisor.com/Restaurant_Review-g187412-d9806036-Reviews-L_Osteria-Kiel_Schleswig_Holstein.html,Unpolished disrespectful team who is working there..totally Unprofessional You call the team anything but not Italian,Unpolished disrespectful team who is working there..totally Unprofessional You call the team anything but not Italian,1.0
L'Osteria,https://www.tripadvisor.com/Restaurant_Review-g187412-d9806036-Reviews-L_Osteria-Kiel_Schleswig_Holstein.html,Nice Meal,"Had a nice dinner meal, even though it was very busy they made room for us which was great. The food was well priced and tasty.",4.0
L'Osteria,https://www.tripadvisor.com/Restaurant_Review-g187412-d9806036-Reviews-L_Osteria-Kiel_Schleswig_Holstein.html,Friendly staff and tasty food,"I was in the mood for Italian, but not necessarily pizza, so I opted for Bruschetta (could do with a bit more garlic) and the lasagne. Very nice to see they offered two mini versions of the desserts, so I could taste two different ones, even if I was in my own",4.0
L'Osteria,https://www.tripadvisor.com/Restaurant_Review-g187412-d9806036-Reviews-L_Osteria-Kiel_Schleswig_Holstein.html,Largest pizza ever ...,"Largest pizza ever - and tastes great - also pasta and salat is good. Friendly staff - we would have given a tip to the waitress, but we did not have any cash :-(",5.0
L'Osteria,https://www.tripadvisor.com/Restaurant_Review-g187412-d9806036-Reviews-L_Osteria-Kiel_Schleswig_Holstein.html,Great ( in size and taste) pizzas,You can have great pizzas and other Italian food here. Welcoming staff and outdoor seating area makes it more attractive..,4.0
L'Osteria,https://www.tripadvisor.com/Restaurant_Review-g187412-d9806036-Reviews-L_Osteria-Kiel_Schleswig_Holstein.html,Very enjoyable meal in a busy restaurant,"This restaurant is busy. No tables available when we arrived, but it was only a short wait before a table became available. The service was excellent, and food delicious.",5.0
L'Osteria,https://www.tripadvisor.com/Restaurant_Review-g187412-d9806036-Reviews-L_Osteria-Kiel_Schleswig_Holstein.html,Huge pizza and lovely dessert,"A friend and I went on a Thursday night and for a weekday it was really really busy, however the service was prompt and the pizza was so big!! The tiramisu was worth its money too.",5.0
L'Osteria,https://www.tripadvisor.com/Restaurant_Review-g187412-d9806036-Reviews-L_Osteria-Kiel_Schleswig_Holstein.html,"Bad service, avoid it",Sitting here for more than 25 minutes now. Asked them twice to take our order. The answer was always: we will go there shortly. They are not even full. Seems like they don't want to earn money :),1.0
L'Osteria,https://www.tripadvisor.com/Restaurant_Review-g187412-d9806036-Reviews-L_Osteria-Kiel_Schleswig_Holstein.html,Huge pizzas and fast professional service.,"Had pizza with wife and kids during Kiel week. Extremely fast and professional service. We ordered vegitariana and capricosa. Pizzas came out really quick. They’re huge with nice fresh vegetables used. Tomato sauce was a bit bland but the crust was thin and crispy. Good amount of topping on both pizzas.
Extra plus for the nice toilets!",3.0
L'Osteria,https://www.tripadvisor.com/Restaurant_Review-g187412-d9806036-Reviews-L_Osteria-Kiel_Schleswig_Holstein.html,Great place with Great service,"I was in Kiel for a couple of weeks and this is an oasis of good service and good food. Service is usually the problem in Germany, but not here. Pizza is great and so is the lasagna and wine.",5.0
L'Osteria,https://www.tripadvisor.com/Restaurant_Review-g187412-d9806036-Reviews-L_Osteria-Kiel_Schleswig_Holstein.html,Delicious lunch,Very nice Italian restaurant very close to train station and on a corner. Perfect outside seating. Food was freshly made and delicious. Waiter Oman was attentive and well versed in items on menu and put up with my English. He was great.,5.0
L'Osteria,https://www.tripadvisor.com/Restaurant_Review-g187412-d9806036-Reviews-L_Osteria-Kiel_Schleswig_Holstein.html,"Noisey and hectic, but good pizza",I prefer a quieter setting. Wait staff seemed harried and hurried. Good value and good pizza. Short wait at the bar with a cold beer was no problem.,3.0
L'Osteria,https://www.tripadvisor.com/Restaurant_Review-g187412-d9806036-Reviews-L_Osteria-Kiel_Schleswig_Holstein.html,Giant pizzas!,"Really huge pizzas. 7 out of 10 couldn’t finish. Delicious crust and toppings, cheap as well! Would recommend for lunch any day.",5.0
L'Osteria,https://www.tripadvisor.com/Restaurant_Review-g187412-d9806036-Reviews-L_Osteria-Kiel_Schleswig_Holstein.html,Nice restaurant,I really liked this restaurant. The taste and size of the pizza are good. Most of the staff are friendly and the location is very central,4.0
L'Osteria,https://www.tripadvisor.com/Restaurant_Review-g187412-d9806036-Reviews-L_Osteria-Kiel_Schleswig_Holstein.html,It's no joke - pizzas are huge,"We were part of a group when we came to eat here and most of us had pizza. The bases were very thin and the diameter huge. Toppings were tasty but most struggled with the portion sizes. It seems that XXL is the attraction here, though I would not mind having a bit of room for either a starter or dessert. No chance of that though. Good food in convivial atmosphere and central location. Fits the bill for me as I like it unpretentious and friendly.",4.0
L'Osteria,https://www.tripadvisor.com/Restaurant_Review-g187412-d9806036-Reviews-L_Osteria-Kiel_Schleswig_Holstein.html,Huge pizzas at a great price,If you are looking for a quiet place for dinner this is not it. If you want a great huge pizza and a lively atmosphere this is the place. The staff are really nice. The price is excellent for the portions.,5.0
L'Osteria,https://www.tripadvisor.com/Restaurant_Review-g187412-d9806036-Reviews-L_Osteria-Kiel_Schleswig_Holstein.html,Fresh good value,All very decent in excellent pizza and some extras at unbeatable prices. Split a pizza if you want. Open late!,4.0
L'Osteria,https://www.tripadvisor.com/Restaurant_Review-g187412-d9806036-Reviews-L_Osteria-Kiel_Schleswig_Holstein.html,Tasty and warm,"Helpful staff. Popular place for dinner. This restaurant can get very crowded.

I had dinner here on two evenings. The first, I ordered a simple pasta dish and was very happy with it. It was made to order and tasted very good. The pasta was done perfectly, not too aldente and not overcooked.

The second visit was with a large group sharing a variety of pizzas. All of the pizzas were very good. We enjoyed every combination of toppings.

The cocktails were also interesting to try!",4.0
L'Osteria,https://www.tripadvisor.com/Restaurant_Review-g187412-d9806036-Reviews-L_Osteria-Kiel_Schleswig_Holstein.html,Dinner,We arrived without a reservation but even although the restaurant was very busy we were shown to our table within 10 minutes. We had pasta and risotto both of which were excellent served efficiently by a friendly young lady.,3.0
L'Osteria,https://www.tripadvisor.com/Restaurant_Review-g187412-d9806036-Reviews-L_Osteria-Kiel_Schleswig_Holstein.html,Very busy,"We are fans of the L’Osteria restaurant chain proposing giant pizzas and other decent food at reasonable prices. So when we saw one next to Kiel railway station where we alighted on a Sunday we immediately made a reservation. That turned out to be a good idea because the place was packed when we arrived at 7 pm. At rush hours, this L’Osteria is clearly not a spot for leisurely dining. There is a lot of noise and the tables stand close to one another. We were so lucky as to have a round table for two, which left us a bit more elbow space than a square one would have done. We also had the impression the kitchen was a bit overstretched. Our pizzas were both yummy but one was crispy and the other wasn’t.

The restaurant is open all days from 11am to 12pm. So there are probably quieter times.",4.0
L'Osteria,https://www.tripadvisor.com/Restaurant_Review-g187412-d9806036-Reviews-L_Osteria-Kiel_Schleswig_Holstein.html,Tasty and big portions,"We got soup and pizza for dinner. Glad to have ordered only 2 pizza for 3 of us because the pizza was tooooo big for even 3 people. Anyway service was good, food served was delicious.",4.0
L'Osteria,https://www.tripadvisor.com/Restaurant_Review-g187412-d9806036-Reviews-L_Osteria-Kiel_Schleswig_Holstein.html,Good Tiramisu descent prices,This is a pretty spot with a corner view. One would expect such a well decorated place so close to the station to have a big price tag but it doesn't. Service was fast. I did have a dinner and was only there for dessert and drink but the dinner prices did not seem exorbitant.I had a Tiramisu which was huge and square like a big hunk of Lasagna. It was really gourmet. Coupled with a beer my tab was under 10 dollars.I will definetly return for dinner if I go back to Kiel.,4.0
L'Osteria,https://www.tripadvisor.com/Restaurant_Review-g187412-d9806036-Reviews-L_Osteria-Kiel_Schleswig_Holstein.html,Almost perfect,"Had dinner here with my family last summer. Got a table outside. Don't know if we caught the waiters in between shifts, but had to wait a long time to get service and long time from we ordered until the food was delivered. But it was worth the wait.

We tried different pasta dishes, which were good. However, what we remember the best from this place was the size of its Pizzas. My seven year old ordered a pizza on his own. I had to post a picture of it and him on Facebook, one of the comments were: Holy s***, it's bigger than him...

I hope the service was a one off thing, the food was great. And try the Pizza if you are really hungry!",4.0
L'Osteria,https://www.tripadvisor.com/Restaurant_Review-g187412-d9806036-Reviews-L_Osteria-Kiel_Schleswig_Holstein.html,Huge pizza's and friendly staff,"The quality of the Pizza is brilliant and each pizza is easily big enough to share between two people, English menus available if requested.",5.0
L'Osteria,https://www.tripadvisor.com/Restaurant_Review-g187412-d9806036-Reviews-L_Osteria-Kiel_Schleswig_Holstein.html,New years dinner,"A nice Italian style restaurant. It's close to there train station. It was pretty crowds cause of new years eve, but the waiters work very hard. We choose bruchetta for starters, and it was more than enough, taste very good. Main course we choose different kind of pasta, and it was very good. And dessert, Tira misu and Panna cotta, very good taste. Can recommend this restaurant. Ok prices to.",3.0
L'Osteria,https://www.tripadvisor.com/Restaurant_Review-g187412-d9806036-Reviews-L_Osteria-Kiel_Schleswig_Holstein.html,A Popular Alternative,"During a short visit to Kiel to meet friends, they had booked us into L' Osteria for Friday evening. Apparently its normal here to eat out rather than cook at home, as disposable income is quite high, hence the need to book anywhere other than fast food well in advance.
Pizza seemed a strange choice but the place was buzzing, at 7 pm and we cheerfully spent some time at the aluminium topped bar eating our way through the huge baskets of pistachios and chugging the excellent German beer.
We were seated and attended to by the excellent staff.
There is an open view of the kitchen and the activity in there never dropped.
The pizzas are huge and on a very thin and crispy base. All four of us chose to go half and half on our toppings and the food was delicious.
The ambience is very good, all sorts of people, all ages, all happy and well behaved.
The cost for four, with drinks was 70e which seemed very reasonable.
OK pizza can be the same anywhere, but they do have other Italian dishes and starters.We did try a traditional German restaurant the next night, but apart from fast food the typical offerings in restaurants here are pork,sausages and potatoes with very little in the way of spice.
L'Osteria is very easy to find, being directly opposite the main rail station (Hauptbhanhof) and next to the hard to miss Atlantic Hotel.
Highly recommended.",4.0
L'Osteria,https://www.tripadvisor.com/Restaurant_Review-g187412-d9806036-Reviews-L_Osteria-Kiel_Schleswig_Holstein.html,A nice place to eat,"The food was good but not exceptional. The service was very good, the pizzas are huge with a thin base. The risotto was not in the right point and the lasagna was over cooked. But all the flavors were very good, and the environment of the place was also very good.",4.0
L'Osteria,https://www.tripadvisor.com/Restaurant_Review-g187412-d9806036-Reviews-L_Osteria-Kiel_Schleswig_Holstein.html,Delicious,"We spent one day in Kiel and decided to eat at l'Osteria. Great service, great food and HUGE and delicious pizzas and afordable prices. We are usually very picky with our pizzas but we were delighted. Unfortunatly no meat of fish dishes mainly only pizza, pasta and salads. We highly recommend this chain.",5.0
L'Osteria,https://www.tripadvisor.com/Restaurant_Review-g187412-d9806036-Reviews-L_Osteria-Kiel_Schleswig_Holstein.html,Went back twice,"When visiting a new city, we usually only eat at a place once, but we're so impressed with taste and value for money we went back twice. Pizzas are huge, so would suggest you buy one and share between two. You can order half and half. Menus are also available in English. Great staff and would recommend. Husband said it is the best pizza he has had apart from the ones I make....!",5.0
L'Osteria,https://www.tripadvisor.com/Restaurant_Review-g187412-d9806036-Reviews-L_Osteria-Kiel_Schleswig_Holstein.html,Nice,"The pizza is good, the dough very thin and too big for the plate. Service good. A bit crowdy perhaps because it's just next to the train Station. Overall is good",3.0
L'Osteria,https://www.tripadvisor.com/Restaurant_Review-g187412-d9806036-Reviews-L_Osteria-Kiel_Schleswig_Holstein.html,New Restaurant in Kiel,"We thought, ahh just another pizzaria, but when we looked inside and saw those huge pizzas, it stopped us in our tracks! They are as good as they look too! Thin cracker crust, just enough sauce and goodies...with a nice fresh salad alongside, its a nice meal.

Ambiance is good too, comfortable and relaxed. Service was a bit slow, but is to be expected considering the place is so new.

I would go back again.",4.0
L'Osteria,https://www.tripadvisor.com/Restaurant_Review-g187412-d9806036-Reviews-L_Osteria-Kiel_Schleswig_Holstein.html,A quick lunch place,"Very central location right next to the train station. A very good choice for a lunch after shopping. Pizza is really good and really huuuge. And there is an option of ordering the different fillings on each half, which is great. However, the place is too loud and some tables are too small. Of course, it is supposed to be so, yet, I will not go there in the evening again, as it is just impossible to talk even to your neighbor. One last minor detail – pizza is too big for the plates and it becomes very difficult to cut it (but manageable in the end :))",3.0
Restaurant Negresco Steak-House,https://www.tripadvisor.com/Restaurant_Review-g187412-d1039383-Reviews-Restaurant_Negresco_Steak_House-Kiel_Schleswig_Holstein.html,best steak i had in western-europe,"Great atmosphere, great service. The lady who serviced us was very kind as we speak only a little German. Excellent food. The ribeye was as tender as i ever had, the jäger schnitzel was good quality and good sized. Excellent food for decent prices.",5.0
Restaurant Negresco Steak-House,https://www.tripadvisor.com/Restaurant_Review-g187412-d1039383-Reviews-Restaurant_Negresco_Steak_House-Kiel_Schleswig_Holstein.html,Excellent,The whole meal was delicious and the Strawberry Tiramisu at then end was just...yum. Mouth watering. The perfect ending to an already great day.,5.0
Restaurant Negresco Steak-House,https://www.tripadvisor.com/Restaurant_Review-g187412-d1039383-Reviews-Restaurant_Negresco_Steak_House-Kiel_Schleswig_Holstein.html,Worth the visit!,"This was our first visit to Negresco in Kiel, but it will certainly not be the last. Very good food in a cosy setting - and at fair prices!",4.0
Restaurant Negresco Steak-House,https://www.tripadvisor.com/Restaurant_Review-g187412-d1039383-Reviews-Restaurant_Negresco_Steak_House-Kiel_Schleswig_Holstein.html,OK,"Family run with pleasant service, but relatively basic and at times amateurish dishes of food. Decent food and basic interior but friendly enough.",3.0
Restaurant Negresco Steak-House,https://www.tripadvisor.com/Restaurant_Review-g187412-d1039383-Reviews-Restaurant_Negresco_Steak_House-Kiel_Schleswig_Holstein.html,Negresco,"Very good food, only topped by the very helpful english speaking staff. They are happy to modify the items on the menu to suit your requirements. They even know what medium cooked steak means. The generic name for a rare steak in northern Germany is ""English"".  Small restuarant but nicely decorated and right in the heart of the town.",4.0
Restaurant Negresco Steak-House,https://www.tripadvisor.com/Restaurant_Review-g187412-d1039383-Reviews-Restaurant_Negresco_Steak_House-Kiel_Schleswig_Holstein.html,Good food at a reasonable cost,"We were a party of 6 people who ate lunch here on 13 December. We ate steak, fish, chicken skewers and pasta. Everyone was very pleased with the food and especially the pepper steak can be recommended. Unfortunately you have to pay extra if you want vegetables. Costs 5.5 E. The service was good and fast. Recommended!",4.0
Restaurant Negresco Steak-House,https://www.tripadvisor.com/Restaurant_Review-g187412-d1039383-Reviews-Restaurant_Negresco_Steak_House-Kiel_Schleswig_Holstein.html,Nice restaurant with good food and great value,"We had dinner here with a party of four. The restaurant decor is modern, bright and everything seems very clean. Service was quick and very friendly. The food was good having a great steak with a salad to chose from the fresh and rich salad buffet (13.80€). Garlic bread was just average, though. You get a good value for what you pay!",4.0
Restaurant Negresco Steak-House,https://www.tripadvisor.com/Restaurant_Review-g187412-d1039383-Reviews-Restaurant_Negresco_Steak_House-Kiel_Schleswig_Holstein.html,A central location with a poor plastic appearance,"Row upon row of plastic table tops greet the visitor. The service is second-rate and the food non-descript. Not a comfortable situation, and not to be recommended. No saving grace, sadly.",2.0
Asia Restaurant Hanoi Xua,https://www.tripadvisor.com/Restaurant_Review-g1177047-d2213159-Reviews-Asia_Restaurant_Hanoi_Xua-Laboe_Schleswig_Holstein.html,Inauthentic Asian restaurant of inferior quality,"This Asian restaurant is adapted to German taste with lots of sauce and little taste! Although the portions are generous with lots of meat and fish, there is little focus on vegetables, and the quality is really low!",3.0
Asia Restaurant Hanoi Xua,https://www.tripadvisor.com/Restaurant_Review-g1177047-d2213159-Reviews-Asia_Restaurant_Hanoi_Xua-Laboe_Schleswig_Holstein.html,Bad,"Ordered some Thai dish. It was not specifically bad. But it's taste had really nothing to do with Thai food. It was very hot (like ordere5, I like hot food) but the spice was simple Sambal so it tasted like in a bit so good Chinese Restaurant.
And although this is a very touristy place they don't accept credit card 😒",2.0
Asia Restaurant Hanoi Xua,https://www.tripadvisor.com/Restaurant_Review-g1177047-d2213159-Reviews-Asia_Restaurant_Hanoi_Xua-Laboe_Schleswig_Holstein.html,Beautiful Asian artifacts decor and service,"Step into a world like authentic Viet Nam, with artistically carved shining furniture, large windows with orchids. There is an English speaking waitress and fully translated English menu. Tables are set with linen table cloths, flowers, candle plate heaters, green tea porcelain tea services. Due to the English menu and tasty food, we ate there twice. The substantial helping of chicken chow mien was fresh, served with a side of steamed rice. Catch bus 100/102 from Kiel.",5.0
Asia Restaurant Hanoi Xua,https://www.tripadvisor.com/Restaurant_Review-g1177047-d2213159-Reviews-Asia_Restaurant_Hanoi_Xua-Laboe_Schleswig_Holstein.html,A good thai restaurant,A really good restaurant and a fast service !! It's very generous for a good price. I will go there again. Definitely :),5.0
Asia Restaurant Hanoi Xua,https://www.tripadvisor.com/Restaurant_Review-g1177047-d2213159-Reviews-Asia_Restaurant_Hanoi_Xua-Laboe_Schleswig_Holstein.html,"Lovely food, substantial portions and gorgeous view of the beach","A good friend treated myself, my husband and my mum to a meal here. We were the first ones to arrive and got a good seat by the window, overlooking the beach and the Strandkoerbe (= beach baskets) of Laboe beach. Service was excellent and the waiter explained the difference between Chinese, Thai and Vietnamese cuisine to us. He himself was Vietnamese and like I said, very friendly. Lots of dishes to choose from and portions substantial which made prices reasonable. Highly recommended and restaurant has nice atmosphere to boot.",5.0
Das Kleine Strandhaus,https://www.tripadvisor.com/Restaurant_Review-g2016244-d2498215-Reviews-Das_Kleine_Strandhaus-Heikendorf_Schleswig_Holstein.html,Good Value,The food was was good and freshly prepared. The service was attentive and friendly. At €70 for 2 persons you cant ask for for more.,5.0
Das Kleine Strandhaus,https://www.tripadvisor.com/Restaurant_Review-g2016244-d2498215-Reviews-Das_Kleine_Strandhaus-Heikendorf_Schleswig_Holstein.html,Would love to go back,"Had a splendid meal here with a friend. The location was less spectacular since we were there in the evening, but during the day it would be spectacular with its view of the water. The food was delicious. For a starter we had Vorspeisenplatte „Strandhaus“, a tray for two with a variety of cheese, meat, mushrooms, and other items. This was an excellent starter. The main meal consisted of Asiatische Hähnchen-Pfanne
in Currysauce (chicken in a curry sauce), and the rinderfilet. My curry chicken was very good and not too spicy. The truth is though, that I was envious of my friend's rinderfilet meal. The steak looked perfect. I am not trying to be critical of steaks in Europe, but this one was different, it looked like an American filet mignon. It was thick and with perfect coloring. My friend, a German, could not say enough good things about the preparation of the steak.",5.0
Das Kleine Strandhaus,https://www.tripadvisor.com/Restaurant_Review-g2016244-d2498215-Reviews-Das_Kleine_Strandhaus-Heikendorf_Schleswig_Holstein.html,An excellent meal right on the strand,"Had one of the best meals of a recent three-week trip to Europe here, with my German family. We shared an appetizer of Tourenado (quite good) and enjoyed their home-baked bread (which was really excellent and fresh) while enjoying the view of the beach. My entree (a special--pork stuffed with cheese on a bed of vegetables and sauce--was tasty and cooked just right. Would go back.",5.0
Das Kleine Strandhaus,https://www.tripadvisor.com/Restaurant_Review-g2016244-d2498215-Reviews-Das_Kleine_Strandhaus-Heikendorf_Schleswig_Holstein.html,Dinner with relatives,"Relatives picked this Restaurant, it is located right next to the beach. You have a nice view over the water. The food was very good and the dishes were fairly large. We were sitting in a separate little house, like a Gazebo. Nearby, down the shore is a U-Boat Monument with a lot of Names.",4.0
Das Kleine Strandhaus,https://www.tripadvisor.com/Restaurant_Review-g2016244-d2498215-Reviews-Das_Kleine_Strandhaus-Heikendorf_Schleswig_Holstein.html,Decent food at a spectacular location,"The place is famous for its spectacular loaction (Kiel Harbour View) with the View of Massive ships in front of you traveling to Sweden. Sit outside and have a pleasant meal with drinks. I didnt find the food spectacular to describe. Also the staff seem to be not very efficient and you have to wait for your turn for their attenntion

Overall..good view..but food needs improvement",4.0
Das Kleine Strandhaus,https://www.tripadvisor.com/Restaurant_Review-g2016244-d2498215-Reviews-Das_Kleine_Strandhaus-Heikendorf_Schleswig_Holstein.html,Ships on your plate,"Outstanding ambienance and extremely efficient and friendly service. Nothing is nicer than to have a glass of wine and seeing the cruise ships, ferries and freighters pass bye.",5.0
Casa Tripaldi,https://www.tripadvisor.com/Restaurant_Review-g1177047-d12357145-Reviews-Casa_Tripaldi-Laboe_Schleswig_Holstein.html,Viva Italia!,I had the chance to eat at several occasions in this fantastic italian restaurant located in the baltic marina in Laboe. Very nice staff and italian cuisine at it's finest. They even have a small shop where one can buy some selected specialties. I will come back with great pleasure! Mille grazie!,5.0
Casa Tripaldi,https://www.tripadvisor.com/Restaurant_Review-g1177047-d12357145-Reviews-Casa_Tripaldi-Laboe_Schleswig_Holstein.html,The summit of arrogance,"I can get that you should have a reservation on a Sunday night in July. But if your restaurant is completely empty inside and you are a junior staff member, you should not tell a welldressed couple that you are not welcome, because they don’t have a reservation. We never experienced something like this in any other restaurant in the world. We won’t be back. Food on the plates of the others looked ok.",1.0
Casa Tripaldi,https://www.tripadvisor.com/Restaurant_Review-g1177047-d12357145-Reviews-Casa_Tripaldi-Laboe_Schleswig_Holstein.html,Number one in Laboe,"We have stayed in Laboe a number of times and this place tops all the restaurants I. town. The food is fresh, tastes like it has just been made for you, really well presented and very good quality. Easily the best in town.",5.0
Casa Tripaldi,https://www.tripadvisor.com/Restaurant_Review-g1177047-d12357145-Reviews-Casa_Tripaldi-Laboe_Schleswig_Holstein.html,Brilliant restaurant,"This well situated restaurant, right at the harbor front, was a pleasant surprise. Very good service and excellent food. The servings are good size and nobody left here hungry and. The pizzas was warm and composed with just the right amount of toppings.",5.0
Casa Tripaldi,https://www.tripadvisor.com/Restaurant_Review-g1177047-d12357145-Reviews-Casa_Tripaldi-Laboe_Schleswig_Holstein.html,Delightful and a respite from the storm,"We arrived... blown in with strong winds and biting rain.... with out a reservation but were promptly and warmly seated as it was a bit early (6PM) for some diners. My partner, me, and my sister ordered a variety of items from tomato soup to mushroom pasta to sausage pizza to feta salad and shared everything. Each thing was flavored uniquely and all was presented in beautifully and in a timely fashion. Our waitress understood and spoke English well enough and we got along wonderful. We would definitely return to this restaurant if we are ever in Laboe again.",5.0
Claudios Ristorante alla Scala,https://www.tripadvisor.com/Restaurant_Review-g187412-d4354259-Reviews-Claudios_Ristorante_alla_Scala-Kiel_Schleswig_Holstein.html,... wie in einer anderen Welt,"Dank der übrigen Bewertungen haben wir telefonisch reserviert (vorab gemailt) und wussten, dass Claudio an dem Abend ein 5-Gänge-Menue serviert. Wir sollten 2-3 Stunden einplanen. Tatsächlich waren wir fast vier Stunden da - der Abend verging wie im kulinarischen Fluge. Zu Beginn wurden wir zum 1. Gang und zum Aperetif in einen extra Vorraum (Bar) geleitet. Es gab einen zwei Jahre lang gereiften Parmaschinken, selbst eingelegte Oliven, warmes Brot - und den Aperitif a la casa. Mit Rosenliqueur. Bitter-fruchtig und sehr gut. Dann wurden wir vom Chef in das ""Hauptrestaurant"" geleitet; ein kleines, feines Restaurant mit wenigen Tischen. Rote Decke, Kunst und Zeitungsausschnitte vom ""Meister der Nudeln"". Es folgten Gerichte mit Zuccini mit Gorgonzola gefüllt, Radiccio mit selbstgemachtem Himbeeressig, Jacobsmuscheln mit selbstgemachten Nudeln, Entenbrust mit einer phantastischen Orangensauce und ein Mandarinensorbet mit im Portwein eingelegter Birne. Wir waren zu dritt und das erste Mal dort - neben uns war noch ein Tisch besetzt. Der Chef setzte sich immer mal zu uns, erklärte die Speisen und man hatte das Gefühl, bei einem Freund zum Essen eingeladen zu sein. Man muss sich darauf einlassen. Ein unvergessener Abend. Jeden Cent Wert - wir kommen auf jeden Fall wieder.",5.0
Claudios Ristorante alla Scala,https://www.tripadvisor.com/Restaurant_Review-g187412-d4354259-Reviews-Claudios_Ristorante_alla_Scala-Kiel_Schleswig_Holstein.html,Eine der besten Küchen der Welt,"Claudio begrüßt persönlich. Gleich am Tisch erzählt er was er gleich für uns zubereiten wird. Dazu empfielt er einen Hervorragenden Wein. Es gibt ein drei, vier oder fünf Gänge Menue. Die Unterschiede liegen nur in den Gängen, die Speisen sind gleich. Alles ist einfach nur Spitze. Zwischendurch immer kurze Gespräche mit Claudio.",5.0
Claudios Ristorante alla Scala,https://www.tripadvisor.com/Restaurant_Review-g187412-d4354259-Reviews-Claudios_Ristorante_alla_Scala-Kiel_Schleswig_Holstein.html,Fantastico!,"Was für ein Abend! Das war nicht ""nur"" essen, das war philosophieren in toller Atmosphäre vom Empfang bis zur Verabschiedung. Claudio hat uns mit seiner Art sofort in seinen Bann gezogen und verzaubert.

Bei der Reservation kann man angeben, was man nicht isst, dann wird ein 5-Gang-Menu gezaubert. Es gibt keine Karte, man darf sich dem Chef anvertrauen.

Die Portionen wunderbar auf dem Teller angerichtet waren ein Augen- und Gaumenschmaus. Wir hatten nach dem Essen überhaupt kein Völlegefühl, alles war wunderbar leicht und sehr verträglich.

Das Lokal ist sehr stimmig eingerichtet, Claudio der perfekte Dirigent für den Abend. Alles ist etwas Anders. Genau so, wie Claudio das will. Perfetto!

Es war kein günstiger Abend, aber für so ein Erlebnis geben wir gerne ein paar Euros mehr aus. Das wird und ewig in Erinnerung bleiben!

Beste Grüsse aus der Schweiz und von Herzen Danke - Grazie!

PS: die Telefonnummer auf Tripadvisor stimmt nicht, richtig ist:+49 431 676867",5.0
